HomePrice,Ratio
410000,0.88489637
405000,0.857957643
305000,0.88097801
235000,0.862692328
395000,0.929304453
420000,0.873957614
240000,0.527672522
374000,0.756406805
330000,0.94514116
171000,0.815508739
280000,1.057794019
475000,0.595264237
469000,0.702202821
465000,0.595754032
397500,0.659917182
418000,0.519999066
305000,0.994120664
326287,1.148732631
208000,0.847018887
272736,0.658447797
201500,1.029059376
495000,0.809467934
530000,0.710529336
259000,0.650937606
285000,1.061712379
217000,0.775835341
242000,0.900733076
358000,0.754121095
258000,0.875100469
317500,0.964243166
251000,1.030038966
555000,0.709059951
325000,0.962773781
695000,0.557386754
223612,0.723753802
207963,0.872651494
216000,0.796569998
154500,0.830855651
216900,0.512652141
203000,0.801467948
156000,0.579427531
300000,0.909549387
280000,1.003100239
360000,0.853876018
310000,0.806202634
220000,0.823835255
190500,0.785957772
398000,0.777141461
195000,0.858120908
254000,1.026120606
570000,0.868080074
425000,0.76179455
485000,1.106610258
235500,0.944651365
295000,0.804896514
630000,0.545794938
561000,0.607835643
271000,1.14416121
345900,1.226773307
522000,0.780733292
250900,0.831835241
345000,0.850610717
415000,0.852080102
310000,1.101059247
141900,0.944651365
538000,0.652896787
235000,0.848488272
220000,0.878529034
237000,0.718366057
250000,0.848978067
250000,0.848978067
214900,0.589386697
189900,0.707100771
279000,0.813712824
247100,1.024487956
189900,0.88391678
224900,0.823508725
236900,0.862365798
298900,0.777304726
194900,0.861222943
250000,0.724080332
450000,0.623019289
505000,0.582039771
265000,0.778447582
250000,0.727508898
275000,0.62628459
282000,0.610611148
305000,0.921794263
379000,0.921141203
382000,0.913957542
199900,1.180732573
264900,1.023671631
264900,0.905794292
301900,0.744978254
285000,0.881141275
275000,1.135181635
275000,1.020406331
260000,0.982365583
359000,0.81812098
235000,0.916243252
330000,0.705794651
257900,0.930447309
280000,1.211099866
450000,0.622856024
270000,1.07738582
494000,0.590203022
240000,1.059753199
232500,0.911998362
336000,0.750365999
90000,0.803100599
500000,0.847508682
143500,1.060406259
395000,0.932569754
215000,0.712978311
510000,0.546284733
450000,0.750202734
247000,1.038038952
256000,0.88979432
196000,1.162120362
271900,1.095344972
239900,0.990039038
710000,0.620407049
700000,0.505958275
379000,1.020406331
250000,0.734855823
259900,0.596243827
257500,0.652896787
246000,0.996406374
480000,0.672815118
341000,0.959345216
315000,0.959998276
272500,0.910039182
325000,0.804243454
309000,0.845876032
355000,0.873631084
520000,0.965059491
350000,0.901222871
800000,0.577141821
170000,0.709713011
260000,0.642284561
275000,1.004079829
685000,0.743508869
232000,0.923426913
289000,0.848814802
290000,0.548896973
175000,0.909712652
173000,0.986120678
270000,1.00897778
265000,0.775182281
352000,0.69077427
450000,0.636243755
255000,0.990365568
218500,0.869222929
235000,0.582692831
306000,0.957875831
385000,0.811263849
415000,0.705468121
325000,1.022528776
452000,0.803590394
386303,0.610611148
525215,0.485223618
630000,1.035426712
592595,1.100732717
750000,0.516407236
525000,0.941386064
365000,1.033630797
330000,0.898284101
378350,0.725386452
462000,0.56669286
583900,0.611100943
450000,0.855018873
950000,0.466284877
503000,0.665304928
275000,1.027753256
225000,1.027426726
155000,0.741059894
380000,0.739917039
375000,0.951508495
241000,0.786774097
236000,0.75852925
315000,0.947263605
299000,1.030038966
242000,0.535345977
235000,0.590692817
705000,1.128977564
500000,0.635264165
440000,0.649958016
160000,1.065140944
238000,0.94318198
495000,0.712978311
239000,1.008161455
240952,1.000487999
239900,0.479999138
176900,0.694529365
259900,0.851753572
259900,0.886365755
245000,1.047508323
174900,0.849467862
182000,0.832978096
249000,1.030692027
174900,0.450284906
200000,1.006528805
190000,0.528978642
450000,1.098610272
265000,0.900733076
215000,1.135834695
265000,0.543509228
250000,0.857141318
125000,0.653060052
229000,0.604407078
223000,0.620570314
239000,0.601468308
232500,0.711019131
185000,1.020079801
157000,0.449142051
108900,0.56734592
101900,0.964569696
139900,0.664651868
275000,0.807182224
505000,0.651100871
315000,0.867590279
505000,1.007834925
142500,0.856651523
151250,0.533060267
217900,1.174365238
164500,0.595264237
190000,1.068732775
270000,0.9477534
217500,0.76408026
270000,0.927345273
197000,0.757059865
205000,0.969141117
161900,0.676733479
173000,0.76375373
475000,0.650121281
275000,1.01485532
215000,1.210610071
700000,0.70122323
445000,0.935998319
765000,0.44032574
345000,0.920651408
350000,0.972569682
580000,0.604570343
325900,1.009467575
197500,0.775019016
261000,1.043100167
360000,0.866447424
450000,0.62595806
175000,1.036896097
194000,0.935345259
445000,0.832325036
320000,1.026283871
320000,1.022692041
320000,0.706284446
320000,0.479019548
262500,0.699100785
277000,0.735345618
350000,1.01518185
300000,0.528488847
360000,0.923753443
585000,0.869386194
375000,0.764243525
290000,0.965222756
50000,0.440815535
165000,0.430856369
297000,0.795916938
179000,0.81812098
276500,0.913957542
510000,0.988896183
360000,1.155916291
700000,0.836080131
189000,0.998365554
377000,1.006202275
200000,0.596407092
260000,0.575345906
575000,0.880814745
650000,0.752488445
325000,0.565223475
325000,0.565223475
530000,0.88881473
126000,0.539590868
112500,0.905957557
204000,0.532243942
123900,0.864161713
124000,0.665141663
227000,0.518366416
117500,0.95003911
227000,0.518366416
112500,0.478529753
126000,0.539590868
111000,0.781712882
128000,0.682447754
130000,0.82367199
130000,0.432325754
122000,0.557223489
198900,0.792978168
121000,0.561794909
150000,1.085712336
153400,1.061712379
152500,1.067916449
163000,0.556080634
153000,0.561794909
147000,1.253712034
225000,0.579427531
417500,1.168324432
399000,0.936977909
235000,0.69828446
224900,0.610774413
212500,0.580243856
180000,0.991998218
450000,0.676406948
293900,0.846855622
524900,0.755100685
295000,0.913304482
310000,0.796243468
320000,0.841957672
267500,0.717386467
915000,0.639672321
250000,0.75330477
280000,0.935508524
265000,0.831671976
255000,0.864324978
120000,1.090283756
49000,1.249467144
115000,1.143671415
105000,1.258936515
665000,0.920324878
140500,1.039018542
950000,0.875590264
1000000,0.765223116
130000,0.501713385
80000,0.815345474
262000,0.899916751
255000,1.056651164
220000,0.848814802
815000,0.888977995
275000,0.760651695
256000,0.81714139
925000,0.789712867
415000,0.852243367
417500,0.847508682
550000,0.694855895
231000,0.693876305
325000,0.814039354
167000,0.791835313
552000,0.539101073
599900,1.084896011
609000,0.927998333
255000,0.800325093
155000,0.703508941
522500,0.781223087
495000,1.231344727
485000,0.783019002
335000,0.803263864
930000,1.214691696
338500,0.783835327
315000,0.842284202
110000,0.924406503
150000,0.706121181
143750,0.736815003
475000,0.552325539
235000,0.741386424
280500,0.640978441
176500,0.879508625
550000,0.997875759
244000,0.75885578
335000,1.142365295
208000,0.859427028
200000,0.893875946
169000,0.947590135
167000,0.959018686
219900,1.023998161
220900,1.019426741
221500,1.0070186
196500,0.75820272
120000,0.57126428
233400,0.937957499
85000,0.661876362
106000,0.513305201
230000,0.675917153
154000,0.791508783
189000,1.024324691
227500,0.913957542
175000,0.880814745
195000,0.937630969
217500,0.906447352
200000,1.057467489
175000,0.880814745
155500,0.876080059
186000,1.060079729
207000,0.88326372
167000,0.815672005
212000,0.913141217
153500,0.88750861
186500,0.903345316
160000,0.851427042
216000,0.995753314
201000,0.838202576
220000,0.912488157
172500,1.059916464
168000,0.725549717
200000,0.914120807
160900,0.846692357
209000,0.943345245
489000,0.968161527
650000,1.01159002
422000,0.969141117
189000,0.605386668
690000,0.806692429
400000,0.855018873
367000,0.897957571
500000,1.093059261
176500,0.679998779
234000,0.557713284
140000,0.752488445
455000,1.164569337
727500,0.904488172
730000,0.82171281
455000,0.991181893
378000,1.036896097
122000,0.771590451
195000,0.723264007
257000,0.82203934
260000,0.81648833
675000,1.044732818
725000,0.584162216
225000,1.132895925
369000,0.979590077
77000,0.623019289
115000,0.768814946
120000,0.649631486
147000,0.652733522
775000,0.785467977
177000,0.876243324
207000,0.749223144
200000,0.870039254
800000,0.936161584
326000,0.594611177
320000,0.752488445
258000,0.795753673
280000,0.877875974
206000,0.782202677
290000,0.867590279
245000,0.921467733
225000,0.703508941
260000,0.648488631
226000,0.799345503
220000,0.75265171
210000,0.727672163
168000,0.730610933
251000,0.715427287
287500,0.851427042
285000,0.858937233
255000,0.6383662
270000,0.495182784
233900,0.447346135
264900,0.448325725
375000,0.814529149
550000,0.743508869
183000,0.8194271
400000,1.062202174
540000,0.666611048
195000,0.776978196
205000,0.801304683
187000,0.851263777
170000,0.741059894
181000,0.69599875
115000,0.736978268
231000,1.01093696
182000,1.076896025
210000,0.953141145
169000,1.087998046
177000,1.095834767
174800,1.086528661
203000,1.070691955
200000,1.036079772
173500,1.042283842
78500,0.786610832
233673,0.646202921
121500,0.961141131
145000,0.805386309
124000,0.941712594
89000,0.69371304
175000,0.814039354
141400,0.825794435
78000,0.791672048
145000,0.805386309
80000,0.771916981
140000,0.834120951
129000,0.815018944
84500,0.730774198
143000,0.816651595
122000,0.957222771
132000,0.796569998
121000,0.965059491
133000,0.878039239
70000,0.882120865
110000,1.061549114
119000,0.981222728
145000,0.805386309
182500,0.827427085
228000,0.662366157
140000,1.028243051
225000,0.840161756
184000,1.048324648
189000,0.933222814
139000,0.914773867
119500,0.995100254
220000,0.710039541
940000,0.781712882
185000,0.994936989
240000,0.800978153
170000,1.031508352
195000,1.019263476
245000,0.873304554
215000,1.096487827
185000,1.037549157
139500,0.512815406
225000,0.68914162
151600,0.6351009
177000,0.688162029
147900,0.644080476
149900,0.527672522
174000,0.455672651
296000,0.647019246
510000,0.547264323
277000,0.865631098
189000,0.917875903
261000,0.711508926
305000,0.56865204
332500,0.510856225
290000,0.703672206
217000,1.055181778
290000,0.729141548
318000,0.669223288
220000,0.94383504
230000,0.987426798
250000,0.908406532
260000,0.937957499
460000,0.709876276
425000,0.654202907
460000,0.680815104
162000,0.910202447
240000,0.935508524
426000,0.802447538
220000,0.524570486
158000,0.671345733
235000,0.787263892
322000,0.562447969
275000,0.811916909
212500,1.091589876
88250,0.876080059
178000,0.868733134
240000,0.902855521
345000,0.868896399
300000,0.719019117
92750,0.94840646
148000,1.193140714
168000,0.823835255
317000,1.0102839
185000,0.661876362
239000,0.643753946
320000,0.619427459
383000,0.680978369
130000,0.634284575
264000,0.666447783
165000,0.829223001
1000000,0.656325352
243500,0.674611033
167000,0.705957916
170000,0.703019146
160500,0.741223159
158000,0.752814975
145000,0.937467704
134900,0.622692759
76000,0.82171281
144000,0.95167176
114500,0.747590494
81500,0.759672105
110000,0.792814903
74000,0.829223001
95000,0.901059606
105000,0.825794435
675000,0.859100498
281000,0.664488603
427500,0.800651623
540000,0.639019261
420000,0.578447941
167000,0.852406632
169000,0.8161618
530000,0.640651911
860000,0.88652902
205000,0.892896356
260000,0.883100455
850000,0.467427732
206000,1.003100239
162000,1.01224308
775000,0.580080591
500000,0.719835442
525000,0.895998391
525000,0.655998822
940000,0.790692458
225000,0.727182368
152500,0.94546769
351000,0.687508969
319000,0.633304985
932500,0.685223259
66000,0.82334546
76000,0.714937492
132000,0.907753472
259900,0.934528934
198500,0.923100383
200000,0.865631098
133000,1.170446878
164000,0.928651393
299000,0.737304798
292500,0.753794565
155000,0.940406474
360000,0.589060167
233000,0.851590307
170000,0.951508495
168600,0.951181965
147500,0.676896744
147000,0.81648833
173500,0.982528848
303846,0.898610631
300000,0.787753687
420000,0.659917182
230000,0.922610588
345000,0.643427416
205000,0.768651681
297000,0.873304554
155000,1.020406331
165000,0.958528891
233000,0.970120707
150000,1.054365453
510000,0.701876291
325000,1.030692027
315000,0.984488028
129000,0.606039728
185000,1.144324475
179000,1.168650962
440000,0.676243683
650000,0.844406647
175500,0.861386208
250000,0.82497811
185000,0.724896657
197000,0.605713198
120000,1.031018557
299999,0.904161642
285000,0.756080275
325000,0.668733493
295000,0.974365597
525000,0.942365655
350000,0.802284273
700000,0.739917039
325000,0.588080577
348000,0.959835011
320000,1.00603901
325550,0.88326372
410000,0.940896269
215000,0.739753774
145900,0.560162259
175000,0.788080217
169900,0.788733277
164900,0.870692314
174900,0.739263978
148000,0.743182339
226000,0.739917039
222425,0.8194271
215000,0.62759071
325000,0.921141203
250000,0.491917484
174000,0.867263749
142900,0.862529063
189000,0.778121052
236500,0.830039326
189000,0.910202447
202500,1.089467431
191000,0.893712681
239500,0.816978125
364000,0.988243123
424000,0.839345431
950000,0.502039915
950000,0.645060066
155000,0.808488344
215000,0.582856096
216000,0.725386452
215000,0.801957743
171000,0.911182037
159000,0.741223159
315000,0.890284115
400000,0.753794565
320000,1.253222239
146000,1.187099909
500000,0.688488559
230000,0.730447668
250000,0.775508811
501000,0.865794363
268000,1.118855133
330000,0.769957801
460000,1.053059333
290000,0.983018643
276000,0.980243138
460000,0.732243583
320000,0.905304497
350000,0.735508883
275000,0.916733047
305000,0.867916809
285000,1.008814515
269000,0.946284015
300000,0.853059692
336700,0.733876233
495000,0.867100484
285000,0.88424331
450000,0.76408026
379000,0.820243425
288000,1.116895953
305000,0.641958031
305000,0.641958031
305000,0.639998851
305000,0.642611091
305000,0.641958031
305000,0.781223087
305000,0.705304856
305000,0.639998851
305000,0.781223087
245000,1.051753213
265000,1.045712408
320000,0.844569912
310000,0.820569955
237500,1.209957011
479000,0.68914162
328000,0.765386381
220000,1.140406115
155000,0.57028469
187000,0.617794809
150000,1.095508237
121000,1.090447021
240000,0.935181994
114500,1.157548942
160000,0.766692501
335000,0.781549617
330000,1.121304109
310000,0.835100541
130000,1.00865125
386500,0.695182425
349000,0.831835241
310000,0.770610861
250000,1.086038866
300000,0.845549502
300000,0.847835212
250000,1.035916507
257500,0.960324806
292000,1.152161196
260000,0.620243784
150000,1.184487669
285000,0.939263619
265000,0.900733076
320000,0.736161943
315000,0.840651551
225000,0.795263878
337000,0.747753759
310000,0.877222914
304000,0.802610803
280000,0.921141203
300000,0.7634272
360000,0.662692687
299000,0.828733206
205000,1.041140987
299000,0.76310067
344000,0.684406934
320000,0.791018988
349900,0.665631458
320000,0.770937391
310000,0.81681486
255000,0.938610559
377500,0.813223029
325000,0.877712709
320000,0.902365726
325000,0.475754248
325000,0.905794292
510000,0.658121267
390000,0.713304841
190000,0.797876118
195000,0.416325783
477000,0.976814572
80000,1.129304094
265000,0.921957528
269000,1.118528603
375000,0.908080002
250000,0.991998218
285000,0.946284015
135000,1.185793789
316000,0.861876003
410000,1.094691912
295000,0.882773925
192000,0.899590221
150000,1.088814371
205000,1.127834709
295000,0.871508639
314000,0.957549301
250000,0.978120692
140000,0.969304382
199000,1.168650962
250000,0.809631199
375000,0.8194271
250000,0.523264366
199900,0.898120836
225000,0.832488301
195000,0.934365669
270000,1.090283756
349000,0.88554943
231750,1.100569452
210000,0.616162159
138000,1.103834752
295000,0.564570415
255000,0.95003911
375000,0.842447467
292000,0.858773968
260000,0.871508639
225000,0.645060066
189000,0.844406647
225000,0.639672321
325000,0.767998621
233000,1.046691998
130000,0.949875845
310000,0.774202691
256000,0.777467991
155000,1.052896068
175000,1.00636554
283000,0.790692458
92000,1.25909978
335000,0.742039484
110000,1.171426468
165000,0.891753501
127000,1.238201858
305000,0.857141318
275000,0.934202404
237000,1.07803888
295000,0.845876032
369000,0.836569926
248500,0.436244115
280000,0.837222986
215000,0.991181893
221053,0.927835068
214000,0.960814601
245000,0.636896815
285000,0.994447194
379900,0.638855996
278900,0.898610631
190000,1.232814112
389900,0.75591701
365000,0.76408026
294900,0.706284446
239900,0.599345862
224500,1.087998046
425000,0.570121425
425000,0.5627745
365000,0.734039498
685000,0.541550048
620000,0.615998894
292500,0.735835413
175000,1.104814342
640000,0.555427574
350000,0.607019318
315000,0.607345848
237000,0.809631199
229000,1.047998118
437000,0.912977952
295000,0.625304999
209500,0.980896198
149000,0.973059477
285000,0.82105975
270000,0.789223072
219000,0.986283943
368500,0.875916794
325000,0.693223245
194500,1.224814127
393000,0.539264338
300000,0.525550077
197000,0.660570242
337000,0.616815219
270000,0.658284532
205000,0.935671789
730000,0.474284863
380000,0.517060296
269900,0.793141433
240000,1.002447179
315000,0.671508998
170000,1.257630394
335000,0.589386697
335000,0.867100484
265000,0.730121138
400000,0.715917082
160000,0.734366028
332000,0.704978326
285000,0.700406905
150000,1.091916406
360000,0.781386352
260000,0.95199829
360000,0.502039915
385000,0.660896772
250000,0.95265135
139000,0.986610473
185000,0.788733277
177000,1.00603901
230000,0.875426999
210000,0.56995816
224900,0.888324935
267500,1.120487784
304000,0.823835255
320000,0.467917527
335000,0.457631831
474000,0.720651767
130000,0.983508438
159900,0.920977938
255000,0.671182468
265000,0.716733407
265000,0.720815032
235000,0.607672378
224500,1.080814385
239000,1.01518185
231000,1.091589876
395000,0.69828446
280000,0.69959058
225000,0.540733723
345000,1.020406331
369000,0.50612154
310000,0.7601619
162000,0.920161613
412500,0.911182037
415000,0.910039182
167500,0.709713011
240000,0.880814745
290000,0.724896657
307000,0.836896456
307000,0.873141289
297000,0.82497811
150000,0.790855723
296000,0.678202864
395000,0.675753888
169000,1.0102839
335000,0.851263777
300000,0.770774126
125000,0.939916679
385000,0.596243827
162000,0.915753457
199000,1.190201944
82000,1.155916291
90000,0.687345704
65000,0.997549229
75000,0.743019074
90000,0.866937219
72000,0.900569811
72000,0.900569811
185000,1.093222526
338720,0.864814773
166000,0.992488013
134000,0.807998549
105000,0.885386165
685000,0.876896384
735000,0.886039225
675000,0.892896356
505000,1.07052869
525000,0.863998448
229900,0.604733608
585000,0.942692185
230000,0.997712494
515000,1.249793674
630000,1.159997917
610000,1.153304051
147000,1.01387573
109000,0.832161771
152900,0.800978153
102000,0.889957585
132500,0.707264036
465500,0.902039196
510016,1.183018284
645000,0.989875773
125000,0.432325754
586500,0.88065148
55000,0.834774011
33750,1.025957341
70000,1.180895838
259000,0.898610631
235000,0.868733134
186000,0.782692472
143000,1.150691811
129000,0.784978182
345000,0.810937319
141900,0.751835384
183000,0.641304971
133000,0.879508625
165000,0.674121238
193000,0.655835557
175000,0.744978254
193000,0.735182353
270000,1.034610387
274000,1.037712422
169900,0.673141648
332500,0.556243899
175000,0.798855708
350000,0.861876003
163000,0.692570185
200000,0.793141433
122500,0.728161958
139000,0.871835169
146000,0.819590365
125000,0.859590293
143000,0.836896456
135000,0.660733507
156000,0.723590537
159000,0.744161929
152885,0.657468207
131500,0.678202864
146500,0.748896614
180000,0.925875888
195000,0.854529078
164800,1.01126349
182000,0.915590192
128000,0.976488042
157000,1.061385849
310000,0.95297788
180000,0.673304913
125000,0.583509156
110000,0.711182396
68000,0.918855493
114900,0.657794737
125000,0.913304482
101000,0.420897203
265000,0.588896902
219000,0.558529609
199900,0.750692529
485000,0.975998247
149900,1.013385935
203500,0.995426784
500000,0.925875888
134500,0.491264424
100000,0.660733507
150000,0.457795096
159000,0.713794636
145500,0.686529379
165000,0.605386668
167000,0.598039742
219000,0.796080203
242000,0.784651652
275000,1.011753285
174000,0.963426841
310000,0.958528891
220512,0.777304726
480000,0.430203309
172000,0.728325223
265000,0.938773824
265000,0.739590508
237000,1.014365525
270000,0.851427042
115000,0.787427157
145000,1.01126349
91000,0.997712494
220000,1.125548999
310000,0.783182267
350000,0.723753802
230000,0.773712896
128900,0.975345187
155000,1.065794004
175000,1.034610387
250000,0.875263734
200000,0.979753342
310000,0.816978125
300000,0.541223518
220000,0.741876219
225500,0.874120879
262000,1.125712264
365000,0.828406676
275000,1.025630811
464500,0.990202303
160000,1.018936946
160000,1.018936946
262100,1.044569553
380000,0.662855952
167000,0.740080304
172500,1.255997744
180000,1.07771235
230000,1.113630653
430000,0.752161914
605000,0.614202979
343000,0.894855536
220000,1.026610401
152500,0.913141217
190000,0.81975363
205000,0.770610861
185000,0.904161642
340000,0.916243252
151700,1.190855004
119000,0.934202404
225000,1.151997931
131960,0.786447567
132500,0.789712867
325000,0.919508553
141900,1.087998046
179450,1.147099981
150000,1.029222641
335000,0.771427186
370000,0.860569883
107500,0.954120735
98500,0.936161584
117000,0.88587596
296800,1.207181505
260000,0.622529494
152900,1.128814299
170000,1.054855248
295000,0.859427028
240000,0.718855852
330000,0.898284101
135000,0.839835226
100000,0.864161713
395000,0.888651465
310000,0.771263921
265000,1.01485532
379000,0.964732961
295000,0.833304626
380000,0.892243296
400000,0.908896327
168000,0.947916665
151100,1.036079772
143000,1.020406331
295000,0.775672076
250000,0.654039642
207000,0.921957528
275000,0.627753975
148000,1.043426698
155000,0.965712551
194000,0.885386165
145000,1.245712049
197000,0.842447467
185000,0.853712753
188500,0.919508553
163000,1.087671516
275000,0.601305043
275000,0.582203036
244500,0.732570113
258500,0.75885578
405000,0.88391678
247000,0.674611033
140000,1.174201973
177500,1.111344943
230000,0.681794694
215000,0.774692486
200900,0.913957542
157000,1.020079801
160000,1.01714103
266000,0.630366215
430000,1.020406331
136000,0.774855751
99000,1.051916478
150000,0.69567222
260000,1.049467503
250000,0.801141418
130000,1.206854975
110000,0.845549502
105060,0.871182109
330000,0.860080088
195000,1.086365396
315000,0.713794636
225000,0.854692343
225000,0.853059692
220000,0.936977909
250000,0.75657007
140000,1.050120563
123500,1.030528761
325000,0.847018887
125000,0.967508467
260000,0.750692529
160000,0.779590437
161500,0.76310067
245000,0.918855493
140000,0.946284015
210000,1.210120276
295000,0.607019318
152500,0.934039139
230000,0.929794249
285000,0.787100627
294000,0.761304755
159700,0.780243497
116000,1.098936802
139900,0.940733004
135000,1.141385705
198000,1.253058974
270000,0.845059707
149900,0.781549617
125000,0.937304439
125000,0.937304439
285000,0.837386251
280000,0.760651695
295000,0.916569782
250000,0.975181922
290000,0.746447639
239000,0.967345202
171900,0.911345302
215000,0.913467747
119000,1.235099823
45000,0.643100886
175000,0.865304568
278000,0.805059779
185000,1.024651221
268000,0.815018944
225000,0.955100326
300000,0.980243138
162500,1.054528718
250000,0.619590724
208500,0.981712523
145000,0.736815003
285000,0.745141519
295000,0.727019102
275000,0.771753716
235000,0.930610574
235000,0.94481463
105000,1.082120506
139000,0.931426899
175000,0.790692458
115000,1.130936744
125000,1.159344857
275000,0.62791724
230000,0.874937204
200000,0.881794335
239000,0.945304425
154500,1.221385562
295000,0.539590868
175000,0.797876118
145000,0.893059621
125000,1.186936644
217000,1.055345043
139000,0.599509127
150000,0.555427574
135000,0.617141749
295000,0.631672335
210000,0.919182023
239000,0.974202332
140000,1.119671459
250000,0.75983537
220000,0.958855421
415000,0.765712911
220000,0.897467776
215000,0.960651336
165000,0.660896772
110000,1.144977536
245000,1.159997917
155000,0.963753371
230000,0.956243181
209900,0.990692098
160000,0.923100383
127000,1.13632449
187000,1.042773637
165000,1.007508395
218400,0.773549631
156500,0.855671933
115000,1.210120276
265000,0.992324748
260000,0.578774471
215000,0.819590365
335000,0.861386208
265000,0.721141562
171500,0.956406446
243500,1.113304123
140000,1.130120419
184900,0.729141548
256000,0.997875759
375000,0.893712681
200000,0.904161642
275000,1.027100196
312000,0.817957715
200000,0.831998506
300000,0.816978125
246000,0.94481463
165000,0.939590149
245000,0.992651279
285000,0.802774068
290000,0.874937204
260000,0.661876362
250000,0.992488013
325000,0.717223202
264000,0.903182051
275000,0.88391678
130000,1.19624275
282500,1.019590006
254500,0.937467704
290000,0.894529006
325000,0.779100642
315000,0.882120865
258000,0.779590437
198000,1.254201829
350000,0.969794177
310000,0.845712767
310000,0.845712767
250000,1.101875572
380000,0.829386266
380000,0.839182166
275000,0.898773896
255000,0.902692256
265000,0.890610645
380000,0.783345532
345000,0.681794694
475000,0.798529178
164900,1.047671588
270000,0.94971258
325000,0.856978053
379000,0.595427502
235000,0.816325065
171000,0.864978038
119000,1.246528374
201000,0.747590494
175000,0.786121037
140000,1.13632449
215000,0.678202864
120000,1.257956924
209900,0.75983537
190000,0.757712925
205000,0.885386165
199000,0.878529034
227000,0.575998966
175000,0.962447251
135300,1.140079585
255000,1.032161412
180000,0.956079916
220000,0.82334546
190000,0.805223044
107500,1.175508093
150000,0.906937147
140000,1.064487884
220000,0.714610962
138000,1.175181563
285000,1.071345015
267000,0.840161756
159900,0.960161541
179900,0.70154976
172000,0.928814658
135000,1.254038564
130000,1.060896054
225000,0.744978254
305000,0.792488373
139000,1.120161254
182000,0.963916636
215000,0.70024364
160000,0.756080275
94900,1.246854904
35000,0.729794608
175000,0.870039254
190000,0.709223216
161000,0.912814687
168000,0.936161584
177500,0.874120879
207000,0.815998535
144500,1.094528647
220000,0.623509084
165000,0.796080203
290000,0.467264467
177000,0.848978067
240000,0.598039742
169000,0.673468178
59000,0.536162302
84000,0.526856197
299500,0.522774571
200000,1.190691739
200000,1.191834594
167000,1.00734513
360000,0.859100498
157000,1.020406331
199900,0.94285545
280490,0.838855636
290000,1.044243023
160000,1.13730408
185000,0.983671703
186500,0.835263806
162900,1.040977722
140000,0.743345604
97000,1.072977665
250000,0.677713069
400000,0.797223058
385000,0.82334546
240000,1.209140686
290000,1.249303879
405000,0.855182138
315000,0.958365626
300000,0.863835183
265000,1.053875658
285000,0.88587596
273000,0.884406575
380000,0.88326372
330000,0.88261066
306000,0.807182224
190000,1.258283455
400000,0.95167176
320000,1.07901847
335000,0.747427229
245000,0.714284431
199000,1.011100225
140000,0.88750861
186100,0.905631027
305000,0.603100958
369000,0.812569969
360000,0.830202591
289900,0.592815262
199500,0.982202318
248000,0.63379478
279900,0.992324748
140000,1.021712451
219900,0.713468106
200000,0.807672019
247500,0.581060181
300000,0.989059448
294000,0.673468178
318000,0.622202964
303000,0.646855981
230000,0.709713011
157500,1.081957241
147500,0.757712925
150000,0.741059894
210000,0.879182095
189500,0.820569955
